Local;Departamento;Provincia;Distrito;Mes;Tipo Transaccion;TRANSACCIONES
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;TRAMITE DNI;1,926
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;ENTREGA DNI;2,071
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;RRCC ACTA REGISTRAL;231
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;RRCC COPIAS CERTIF;1,143
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;CERTIFICACION DE RUIPN;678
OR TUMBES;TUMBES;TUMBES;TUMBES;JULIO;CERTIFICADOS DIGITALES;12
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;TRAMITE DNI;2,049
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;ENTREGA DNI;2,763
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;RRCC ACTA REGISTRAL;252
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;RRCC COPIAS CERTIF;1,505
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;CERTIFICACION DE RUIPN;727
OR TUMBES;TUMBES;TUMBES;TUMBES;AGOSTO;CERTIFICADOS DIGITALES;10
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;TRAMITE DNI;1,922
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;ENTREGA DNI;2,506
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;RRCC ACTA REGISTRAL;246
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;RRCC COPIAS CERTIF;1,407
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;CERTIFICACION DE RUIPN;692
OR TUMBES;TUMBES;TUMBES;TUMBES;SEPTIEMBRE;CERTIFICADOS DIGITALES;5
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;JULIO;ENTREGA DNI;753
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;JULIO;RRCC ACTA REGISTRAL;19
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;JULIO;RRCC COPIAS CERTIF;24
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;JULIO;CERTIFICADOS DIGITALES;1
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;AGOSTO;TRAMITE DNI;430
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;AGOSTO;ENTREGA DNI;587
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;AGOSTO;RRCC ACTA REGISTRAL;55
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;AGOSTO;RRCC COPIAS CERTIF;244
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;AGOSTO;CERTIFICACION DE RUIPN;54
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;SEPTIEMBRE;TRAMITE DNI;515
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;SEPTIEMBRE;ENTREGA DNI;786
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;SEPTIEMBRE;RRCC ACTA REGISTRAL;66
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;SEPTIEMBRE;RRCC COPIAS CERTIF;203
OR PACHACAMAC;LIMA;LIMA;PACHACAMAC;SEPTIEMBRE;CERTIFICACION DE RUIPN;92
OR PUNO;PUNO;PUNO;PUNO;JULIO;TRAMITE DNI;2,014
OR PUNO;PUNO;PUNO;PUNO;JULIO;ENTREGA DNI;3,753
OR PUNO;PUNO;PUNO;PUNO;JULIO;RRCC ACTA REGISTRAL;23
OR PUNO;PUNO;PUNO;PUNO;JULIO;RRCC COPIAS CERTIF;431
OR PUNO;PUNO;PUNO;PUNO;JULIO;CERTIFICACION DE RUIPN;1,017
OR PUNO;PUNO;PUNO;PUNO;JULIO;CERTIFICADOS DIGITALES;5
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;TRAMITE DNI;2,291
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;ENTREGA DNI;4,378
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;RRCC ACTA REGISTRAL;23
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;RRCC COPIAS CERTIF;827
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;CERTIFICACION DE RUIPN;1,099
OR PUNO;PUNO;PUNO;PUNO;AGOSTO;CERTIFICADOS DIGITALES;10
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;TRAMITE DNI;1,758
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;ENTREGA DNI;3,985
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;RRCC ACTA REGISTRAL;24
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;RRCC COPIAS CERTIF;634
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;CERTIFICACION DE RUIPN;800
OR PUNO;PUNO;PUNO;PUNO;SEPTIEMBRE;CERTIFICADOS DIGITALES;11
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;JULIO;TRAMITE DNI;790
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;JULIO;ENTREGA DNI;904
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;JULIO;RRCC COPIAS CERTIF;16
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;JULIO;CERTIFICACION DE RUIPN;87
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;AGOSTO;TRAMITE DNI;817
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;AGOSTO;ENTREGA DNI;915
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;AGOSTO;RRCC COPIAS CERTIF;35
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;AGOSTO;CERTIFICACION DE RUIPN;127
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;SEPTIEMBRE;TRAMITE DNI;795
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;SEPTIEMBRE;ENTREGA DNI;1,112
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;SEPTIEMBRE;RRCC COPIAS CERTIF;24
AG NUEVA CAJAMARCA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;SEPTIEMBRE;CERTIFICACION DE RUIPN;105
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;JULIO;TRAMITE DNI;272
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;JULIO;ENTREGA DNI;250
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;JULIO;RRCC ACTA REGISTRAL;244
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;AGOSTO;TRAMITE DNI;296
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;AGOSTO;ENTREGA DNI;241
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;AGOSTO;RRCC ACTA REGISTRAL;308
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;SEPTIEMBRE;TRAMITE DNI;267
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;SEPTIEMBRE;ENTREGA DNI;292
ORA VICTOR RAMOS GUARDIA - HUARAZ;ANCASH;HUARAZ;HUARAZ;SEPTIEMBRE;RRCC ACTA REGISTRAL;269
ORA DIOCESIS DE CHIMBOTE CENTRO DE OBRAS SOCIALES MATERNIDAD DE MARIA;ANCASH;SANTA;CHIMBOTE;JULIO;RRCC ACTA REGISTRAL;31
ORA DIOCESIS DE CHIMBOTE CENTRO DE OBRAS SOCIALES MATERNIDAD DE MARIA;ANCASH;SANTA;CHIMBOTE;AGOSTO;RRCC ACTA REGISTRAL;57
ORA DIOCESIS DE CHIMBOTE CENTRO DE OBRAS SOCIALES MATERNIDAD DE MARIA;ANCASH;SANTA;CHIMBOTE;SEPTIEMBRE;RRCC ACTA REGISTRAL;74
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;JULIO;TRAMITE DNI;423
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;JULIO;ENTREGA DNI;499
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;JULIO;RRCC COPIAS CERTIF;12
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;JULIO;CERTIFICACION DE RUIPN;89
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;AGOSTO;TRAMITE DNI;487
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;AGOSTO;ENTREGA DNI;622
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;AGOSTO;RRCC COPIAS CERTIF;18
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;AGOSTO;CERTIFICACION DE RUIPN;88
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;SEPTIEMBRE;TRAMITE DNI;421
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;SEPTIEMBRE;ENTREGA DNI;535
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;SEPTIEMBRE;RRCC COPIAS CERTIF;29
PAP MAZAMARI;JUNIN;SATIPO;MAZAMARI;SEPTIEMBRE;CERTIFICACION DE RUIPN;40
OR BELEN;LORETO;MAYNAS;BELEN;JULIO;TRAMITE DNI;170
OR BELEN;LORETO;MAYNAS;BELEN;JULIO;ENTREGA DNI;205
OR BELEN;LORETO;MAYNAS;BELEN;JULIO;RRCC ACTA REGISTRAL;77
OR BELEN;LORETO;MAYNAS;BELEN;JULIO;RRCC COPIAS CERTIF;76
OR BELEN;LORETO;MAYNAS;BELEN;AGOSTO;TRAMITE DNI;221
OR BELEN;LORETO;MAYNAS;BELEN;AGOSTO;ENTREGA DNI;245
OR BELEN;LORETO;MAYNAS;BELEN;AGOSTO;RRCC ACTA REGISTRAL;129
OR BELEN;LORETO;MAYNAS;BELEN;AGOSTO;RRCC COPIAS CERTIF;127
OR BELEN;LORETO;MAYNAS;BELEN;SEPTIEMBRE;TRAMITE DNI;174
OR BELEN;LORETO;MAYNAS;BELEN;SEPTIEMBRE;ENTREGA DNI;279
OR BELEN;LORETO;MAYNAS;BELEN;SEPTIEMBRE;RRCC ACTA REGISTRAL;178
OR BELEN;LORETO;MAYNAS;BELEN;SEPTIEMBRE;RRCC COPIAS CERTIF;92
PAP CABANA;AYACUCHO;LUCANAS;CABANA;JULIO;TRAMITE DNI;38
PAP CABANA;AYACUCHO;LUCANAS;CABANA;JULIO;ENTREGA DNI;27
PAP CABANA;AYACUCHO;LUCANAS;CABANA;JULIO;RRCC COPIAS CERTIF;2
PAP CABANA;AYACUCHO;LUCANAS;CABANA;AGOSTO;CERTIFICACION DE RUIPN;41
PAP CABANA;AYACUCHO;LUCANAS;CABANA;SEPTIEMBRE;TRAMITE DNI;27
PAP CABANA;AYACUCHO;LUCANAS;CABANA;SEPTIEMBRE;ENTREGA DNI;46
PAP CABANA;AYACUCHO;LUCANAS;CABANA;SEPTIEMBRE;CERTIFICACION DE RUIPN;9
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;JULIO;TRAMITE DNI;112
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;JULIO;ENTREGA DNI;109
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;JULIO;RRCC ACTA REGISTRAL;105
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;JULIO;RRCC COPIAS CERTIF;1
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;AGOSTO;TRAMITE DNI;121
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;AGOSTO;ENTREGA DNI;96
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;AGOSTO;RRCC ACTA REGISTRAL;134
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;AGOSTO;RRCC COPIAS CERTIF;1
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;TRAMITE DNI;123
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;ENTREGA DNI;127
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;RRCC ACTA REGISTRAL;147
ORA HOSPITAL REGIONAL HERMILIO VALDIZAN;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;RRCC COPIAS CERTIF;2
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;JULIO;TRAMITE DNI;82
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;JULIO;ENTREGA DNI;74
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;JULIO;RRCC ACTA REGISTRAL;95
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;AGOSTO;TRAMITE DNI;82
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;AGOSTO;ENTREGA DNI;84
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;AGOSTO;RRCC ACTA REGISTRAL;104
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;TRAMITE DNI;86
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;ENTREGA DNI;81
ORA DR. DANIEL ALCIDES CARRION GARCIA;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;RRCC ACTA REGISTRAL;98
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;TRAMITE DNI;2,762
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;ENTREGA DNI;4,341
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;RRCC ACTA REGISTRAL;61
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;RRCC COPIAS CERTIF;357
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;CERTIFICACION DE RUIPN;1,037
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;JULIO;CERTIFICADOS DIGITALES;7
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;TRAMITE DNI;2,763
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;ENTREGA DNI;5,395
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;RRCC ACTA REGISTRAL;50
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;RRCC COPIAS CERTIF;434
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;CERTIFICACION DE RUIPN;1,343
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;AGOSTO;CERTIFICADOS DIGITALES;2
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;TRAMITE DNI;2,551
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;ENTREGA DNI;4,693
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;RRCC ACTA REGISTRAL;51
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;RRCC COPIAS CERTIF;505
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;CERTIFICACION DE RUIPN;949
OR HUANUCO;HUANUCO;HUANUCO;HUANUCO;SEPTIEMBRE;CERTIFICADOS DIGITALES;2
AG PASCO;PASCO;PASCO;YANACANCHA;JULIO;TRAMITE DNI;1,221
AG PASCO;PASCO;PASCO;YANACANCHA;JULIO;ENTREGA DNI;1,802
AG PASCO;PASCO;PASCO;YANACANCHA;JULIO;RRCC COPIAS CERTIF;177
AG PASCO;PASCO;PASCO;YANACANCHA;JULIO;CERTIFICACION DE RUIPN;264
AG PASCO;PASCO;PASCO;YANACANCHA;JULIO;CERTIFICADOS DIGITALES;2
AG PASCO;PASCO;PASCO;YANACANCHA;AGOSTO;TRAMITE DNI;1,560
AG PASCO;PASCO;PASCO;YANACANCHA;AGOSTO;ENTREGA DNI;1,982
AG PASCO;PASCO;PASCO;YANACANCHA;AGOSTO;RRCC COPIAS CERTIF;228
AG PASCO;PASCO;PASCO;YANACANCHA;AGOSTO;CERTIFICACION DE RUIPN;311
AG PASCO;PASCO;PASCO;YANACANCHA;AGOSTO;CERTIFICADOS DIGITALES;1
AG PASCO;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;TRAMITE DNI;1,325
AG PASCO;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;ENTREGA DNI;2,062
AG PASCO;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;RRCC COPIAS CERTIF;186
AG PASCO;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;CERTIFICACION DE RUIPN;237
AG PASCO;PASCO;PASCO;YANACANCHA;SEPTIEMBRE;CERTIFICADOS DIGITALES;4
PAP AMBO;HUANUCO;AMBO;AMBO;JULIO;TRAMITE DNI;366
PAP AMBO;HUANUCO;AMBO;AMBO;JULIO;ENTREGA DNI;449
PAP AMBO;HUANUCO;AMBO;AMBO;AGOSTO;TRAMITE DNI;538
PAP AMBO;HUANUCO;AMBO;AMBO;AGOSTO;ENTREGA DNI;597
PAP AMBO;HUANUCO;AMBO;AMBO;SEPTIEMBRE;TRAMITE DNI;487
PAP AMBO;HUANUCO;AMBO;AMBO;SEPTIEMBRE;ENTREGA DNI;544
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;JULIO;TRAMITE DNI;187
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;JULIO;ENTREGA DNI;220
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;AGOSTO;TRAMITE DNI;252
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;AGOSTO;ENTREGA DNI;225
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;SEPTIEMBRE;TRAMITE DNI;220
PAP DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;SEPTIEMBRE;ENTREGA DNI;154
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;JULIO;TRAMITE DNI;220
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;JULIO;ENTREGA DNI;259
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;AGOSTO;TRAMITE DNI;324
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;AGOSTO;ENTREGA DNI;300
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;SEPTIEMBRE;TRAMITE DNI;306
PAP HUAMALIES;HUANUCO;HUAMALIES;LLATA;SEPTIEMBRE;ENTREGA DNI;277
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;JULIO;TRAMITE DNI;31
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;JULIO;ENTREGA DNI;36
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;AGOSTO;TRAMITE DNI;20
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;AGOSTO;ENTREGA DNI;33
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;SEPTIEMBRE;TRAMITE DNI;39
PAP LAURICOCHA;HUANUCO;LAURICOCHA;JESUS;SEPTIEMBRE;ENTREGA DNI;42
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;JULIO;TRAMITE DNI;1,188
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;JULIO;ENTREGA DNI;1,872
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;JULIO;RRCC COPIAS CERTIF;33
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;JULIO;CERTIFICACION DE RUIPN;377
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;AGOSTO;TRAMITE DNI;1,299
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;AGOSTO;ENTREGA DNI;1,902
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;AGOSTO;RRCC COPIAS CERTIF;23
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;AGOSTO;CERTIFICACION DE RUIPN;269
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;SEPTIEMBRE;TRAMITE DNI;1,064
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;SEPTIEMBRE;ENTREGA DNI;1,836
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;SEPTIEMBRE;RRCC COPIAS CERTIF;11
PAP LEONCIO PRADO;HUANUCO;LEONCIO PRADO;RUPA-RUPA;SEPTIEMBRE;CERTIFICACION DE RUIPN;297
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;JULIO;TRAMITE DNI;357
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;JULIO;ENTREGA DNI;500
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;JULIO;RRCC COPIAS CERTIF;11
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;JULIO;CERTIFICACION DE RUIPN;30
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;JULIO;CERTIFICADOS DIGITALES;2
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;AGOSTO;TRAMITE DNI;495
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;AGOSTO;ENTREGA DNI;508
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;AGOSTO;RRCC COPIAS CERTIF;18
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;AGOSTO;CERTIFICACION DE RUIPN;31
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;AGOSTO;CERTIFICADOS DIGITALES;1
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;SEPTIEMBRE;TRAMITE DNI;367
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;SEPTIEMBRE;ENTREGA DNI;455
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;SEPTIEMBRE;RRCC COPIAS CERTIF;14
PAP PACHITEA;HUANUCO;PACHITEA;PANAO;SEPTIEMBRE;CERTIFICACION DE RUIPN;17
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;JULIO;TRAMITE DNI;136
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;JULIO;ENTREGA DNI;120
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;JULIO;RRCC COPIAS CERTIF;1
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;JULIO;CERTIFICACION DE RUIPN;97
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;AGOSTO;TRAMITE DNI;84
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;AGOSTO;ENTREGA DNI;143
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;AGOSTO;RRCC COPIAS CERTIF;11
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;AGOSTO;CERTIFICACION DE RUIPN;161
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;SEPTIEMBRE;TRAMITE DNI;92
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;SEPTIEMBRE;ENTREGA DNI;130
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;SEPTIEMBRE;RRCC COPIAS CERTIF;3
PAP YAROWILCA;HUANUCO;YAROWILCA;CHAVINILLO;SEPTIEMBRE;CERTIFICACION DE RUIPN;25
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;JULIO;TRAMITE DNI;181
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;JULIO;ENTREGA DNI;180
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;JULIO;RRCC COPIAS CERTIF;7
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;JULIO;CERTIFICACION DE RUIPN;19
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;AGOSTO;TRAMITE DNI;139
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;AGOSTO;ENTREGA DNI;135
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;AGOSTO;RRCC COPIAS CERTIF;3
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;AGOSTO;CERTIFICACION DE RUIPN;4
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;SEPTIEMBRE;TRAMITE DNI;231
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;SEPTIEMBRE;ENTREGA DNI;211
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;SEPTIEMBRE;RRCC COPIAS CERTIF;6
PAP DANIEL ALCIDES CARRION;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;SEPTIEMBRE;CERTIFICACION DE RUIPN;5
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;JULIO;TRAMITE DNI;327
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;JULIO;ENTREGA DNI;556
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;JULIO;RRCC COPIAS CERTIF;24
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;JULIO;CERTIFICACION DE RUIPN;14
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;AGOSTO;TRAMITE DNI;290
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;AGOSTO;ENTREGA DNI;556
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;AGOSTO;RRCC COPIAS CERTIF;23
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;TRAMITE DNI;355
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;ENTREGA DNI;509
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;RRCC COPIAS CERTIF;50
PAP OXAPAMPA;PASCO;OXAPAMPA;OXAPAMPA;SEPTIEMBRE;CERTIFICACION DE RUIPN;45
PAP PUERTO BERMUDEZ;PASCO;OXAPAMPA;PUERTO BERMUDEZ;JULIO;TRAMITE DNI;240
